lat,lng,name,id
8.383302546723826,46.95000307389006,Stans,2658504
7.353999481933045,46.239003028557875,Sion,2658576
9.283302472138416,47.38329903329509,Herisau,2660365
9.361998557241634,47.42299806668797,Saint Gallen,2658822
9.019998608751848,46.19700013166164,Bellinzona,2661567
9.066699586732966,47.050002035926695,Glarus,2660594
8.632998523330116,47.70600309067038,Schaffhausen,2658761
8.648001602841134,47.0199960423883,Schwyz,2658665
9.108000501947004,47.56799716565638,Frauenfeld,2660727
8.638002583700825,46.87900214442362,Altdorf,2661780
8.487000564994787,47.178999030533475,Zug,2657908
15.647004553684724,60.613002035558,Falun,2715459
17.015004513127508,58.76399717776047,Nykoping,2687700
17.934003617455744,62.633997039075155,Harnosand,2707684
15.296004610905186,56.20300218589796,Karlskrona,-1
